inputFileName=c2670.bench; numberOfInputs=233; numberOfOutputs=140; numberOfGates=1193; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
45; 521; 521; 1; 1; 8.382229673093043E-4; 1; 1; 2; [521]; [234]; [521]; [1053, 1064, 1065, 1066, 1067, 1068, 1453, 1456, 1459, 1462, 1465]; {521}; {1}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1x1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
46; 533; 533; 1; 1; 8.382229673093043E-4; 1; 1; 2; [533]; [241]; [533]; [1969, 2358, 3478]; {533}; {0}; 38.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
47; 537; 537; 1; 1; 8.382229673093043E-4; 1; 1; 2; [537]; [246]; [537]; [1069, 1830, 1831, 2125, 2127]; {537}; {1}; 37.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x1110x0011xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
48; 543; 543; 1; 1; 8.382229673093043E-4; 2; 1; 4; [543]; [11, 246]; [543]; [1302]; {543}; {00}; 33.0; xxx111xx0xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00x000000000x00000xxxxxxxxxxxxxxx
49; 543; 1302; 2; 2; 0.0016764459346186086; 3; 1; 8; [543, 1302]; [11, 246, 1069]; [1302]; [2931]; {1302}; {101}; 39.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00x000000000x00000xxxxxxxxxxxxxxx
50; 543; 2931; 3; 3; 0.002514668901927913; 5; 1; 32; [543, 1302, 2931]; [11, 246, 1069, 2829, 2830]; [2931]; [3038, 3079]; {2931}; {01010}; 35.0; xxx111xx0xx01111111xx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x00000000xxxxxxxxxxxxxxxxxxxxxx
51; 544; 544; 1; 1; 8.382229673093043E-4; 4; 1; 16; [544]; [132, 82, 96, 44]; [544]; [1032, 1034]; {544}; {1011}; 40.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxx1xxxxxxxxx1xxxxxxxxxx0xxxxxxxxxxx1xxxxxxxxx1xxxxxxxxx1xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
52; 547; 547; 1; 1; 8.382229673093043E-4; 4; 1; 16; [547]; [120, 57, 108, 69]; [547]; [1033, 1034]; {547}; {1011}; 39.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxx0xxxxxxxxx1xxxxxxxxxx1xxxxxxxxxxx1xxxxxxxxx1xxxxxxxxx1xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
53; 550; 550; 1; 1; 8.382229673093043E-4; 1; 1; 2; [550]; [227]; [550]; [1075, 1097, 1098, 1099, 1100, 1101, 1467, 1470, 1473, 1476, 1479]; {550}; {0}; 46.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
54; 562; 562; 1; 1; 8.382229673093043E-4; 1; 1; 2; [562]; [234]; [562]; [1086, 1097, 1098, 1099, 1100, 1101, 1468, 1471, 1474, 1477, 1480]; {562}; {1}; 39.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
55; 574; 574; 1; 1; 8.382229673093043E-4; 1; 1; 2; [574]; [256]; [574]; [1219, 3007, 3029]; {574}; {1}; 35.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x10x000000000x00000xxxxxxxxxxxxxxx
56; 578; 578; 1; 1; 8.382229673093043E-4; 1; 1; 2; [578]; [259]; [578]; [1222, 3035, 3044]; {578}; {1}; 66.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x01x000000000x00000xxxxxxxxxxxxxxx
57; 582; 582; 1; 1; 8.382229673093043E-4; 1; 1; 2; [582]; [319]; [582]; [1102, 1124, 1125, 1126, 1127, 1128, 1482, 1485, 1488, 1491, 1494]; {582}; {1}; 67.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10xxxxxxxxxxx
58; 594; 594; 1; 1; 8.382229673093043E-4; 1; 1; 2; [594]; [322]; [594]; [1113, 1124, 1125, 1126, 1127, 1128, 1483, 1486, 1489, 1492, 1495]; {594}; {0}; 41.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxx
59; 606; 606; 1; 1; 8.382229673093043E-4; 1; 1; 2; [606]; [328]; [606]; [900]; {606}; {0}; 43.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx01000100xx
60; 606; 606; 1; 1; 8.382229673093043E-4; 1; 1; 2; [606]; [328]; [606]; [900]; {606}; {1}; 51.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx11000100xx
61; 606; 900; 2; 2; 0.0016764459346186086; 2; 1; 4; [606, 900]; [328, 331]; [900]; [1129]; {900}; {01}; 53.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx01000100xx
62; 606; 1129; 3; 3; 0.002514668901927913; 3; 1; 8; [606, 900, 1129]; [328, 331, 901]; [1129]; [1496, 1784, 1909]; {1129}; {011}; 49.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx01000100xx
63; 607; 607; 1; 1; 8.382229673093043E-4; 1; 1; 2; [607]; [331]; [607]; [901]; {607}; {0}; 37.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx10000100xx
64; 607; 901; 2; 2; 0.0016764459346186086; 2; 1; 4; [607, 901]; [331, 328]; [901]; [1129]; {901}; {11}; 37.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx11000100xx
65; 607; 1129; 3; 3; 0.002514668901927913; 3; 1; 8; [607, 901, 1129]; [331, 328, 900]; [1129]; [1496, 1784, 1909]; {1129}; {011}; 39.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx10000100xx
66; 608; 608; 1; 1; 8.382229673093043E-4; 1; 1; 2; [608]; [334]; [608]; [902]; {608}; {0}; 41.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00010100xx
67; 608; 902; 2; 2; 0.0016764459346186086; 2; 1; 4; [608, 902]; [334, 337]; [902]; [1133]; {902}; {11}; 41.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00110100xx
68; 608; 1133; 3; 3; 0.002514668901927913; 3; 1; 8; [608, 902, 1133]; [334, 337, 903]; [1133]; [1499, 1784, 1908]; {1133}; {000}; 36.0; none
69; 609; 609; 1; 1; 8.382229673093043E-4; 1; 1; 2; [609]; [337]; [609]; [903]; {609}; {1}; 39.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00110100xx
70; 609; 903; 2; 2; 0.0016764459346186086; 2; 1; 4; [609, 903]; [337, 334]; [903]; [1133]; {903}; {01}; 38.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00100100xx
71; 609; 1133; 3; 3; 0.002514668901927913; 3; 1; 8; [609, 903, 1133]; [337, 334, 902]; [1133]; [1499, 1784, 1908]; {1133}; {110}; 42.0; none
72; 610; 610; 1; 1; 8.382229673093043E-4; 1; 1; 2; [610]; [340]; [610]; [904]; {610}; {0}; 52.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00010100xx
73; 610; 904; 2; 2; 0.0016764459346186086; 2; 1; 4; [610, 904]; [340, 343]; [904]; [1137]; {904}; {11}; 48.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00011100xx
74; 610; 1137; 3; 3; 0.002514668901927913; 3; 1; 8; [610, 904, 1137]; [340, 343, 905]; [1137]; [1513, 1516]; {1137}; {110}; 46.0; none
75; 610; 2219; 14; 14; 0.01173512154233026; 7; 1; 128; [610, 904, 1137, 1513, 1516, 1776, 1777, 1784, 1785, 1908, 1909, 2030, 2031, 2219]; [340, 343, 905, 1133, 1129, 1499, 1496]; [2219]; [2400, 2406]; {2219}; {1000111}; 41.0; none
76; 611; 611; 1; 1; 8.382229673093043E-4; 1; 1; 2; [611]; [343]; [611]; [905]; {611}; {1}; 48.0; xxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxxxxxxxxxxxxxx00011100xx
77; 611; 905; 2; 2; 0.0016764459346186086; 2; 1; 4; [611, 905]; [343, 340]; [905]; [1137]; {905}; {10}; 54.0; none
78; 611; 1137; 3; 3; 0.002514668901927913; 3; 1; 8; [611, 905, 1137]; [343, 340, 904]; [1137]; [1513, 1516]; {1137}; {110}; 51.0; none
79; 611; 2219; 14; 14; 0.01173512154233026; 7; 1; 128; [611, 905, 1137, 1513, 1516, 1776, 1777, 1784, 1785, 1908, 1909, 2030, 2031, 2219]; [343, 340, 904, 1133, 1129, 1499, 1496]; [2219]; [2400, 2406]; {2219}; {1101101}; 50.0; none
80; 612; 612; 1; 1; 8.382229673093043E-4; 1; 1; 2; [612]; [352]; [612]; [1141]; {612}; {0}; 38.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx100101000xxxxxxxxxxxxxxxxxxx0x
81; 612; 1141; 2; 2; 0.0016764459346186086; 2; 1; 4; [612, 1141]; [352, 741]; [1141]; [1502]; {1141}; {00}; 60.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx000101000xxxxxxxxxxxxxxxxxxx0x
82; 612; 1502; 3; 3; 0.002514668901927913; 3; 1; 8; [612, 1141, 1502]; [352, 741, 1351]; [1502]; [1770, 2032, 2158]; {1502}; {111}; 39.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx100101000xxxxxxxxxxxxxxxxxxx1x
83; 613; 613; 1; 1; 8.382229673093043E-4; 1; 1; 2; [613]; [319]; [613]; [1146, 1168, 1169, 1170, 1171, 1172, 1530, 1533, 1536, 1539, 1542]; {613}; {0}; 38.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxx10001x10001001xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx01xxxxxxxxxxx
84; 625; 625; 1; 1; 8.382229673093043E-4; 1; 1; 2; [625]; [322]; [625]; [1157, 1168, 1169, 1170, 1171, 1172, 1531, 1534, 1537, 1540, 1543]; {625}; {0}; 39.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x100010011xxxxx1000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10xxxxxxxxxxx
85; 637; 637; 1; 1; 8.382229673093043E-4; 1; 1; 2; [637]; [16]; [637]; [1173, 1910, 1911, 1912, 1913]; {637}; {1}; 36.0; xxx11xxx1xx111xxxx111101111xxxxxxxxxxx0xxxxxxxxx0xx1x11111101xxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x100000000x00000xxxxxxxxxxxxxxx
86; 643; 643; 1; 1; 8.382229673093043E-4; 1; 1; 2; [643]; [16]; [643]; [1178, 1914, 1915, 1916, 1917, 1918]; {643}; {0}; 49.0; xxx111xx1xx0111111111101111xxxxxx0xxxxxxxxxx0xxxxxxxx10111xxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xx1x00x000001000x00000xxxxxxxxxxxxxxx
87; 650; 650; 1; 1; 8.382229673093043E-4; 1; 1; 2; [650]; [355]; [650]; [1185]; {650}; {0}; 43.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1001010xxxxxxxxxxxx0
88; 650; 1185; 2; 2; 0.0016764459346186086; 2; 1; 4; [650, 1185]; [355, 768]; [1185]; [1553]; {1185}; {11}; 57.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1001010xxxxxxxxxxxx1
89; 650; 1553; 3; 3; 0.002514668901927913; 3; 1; 8; [650, 1185, 1553]; [355, 768, 1395]; [1553]; [1795, 2042, 2178]; {1553}; {001}; 40.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0001010xxxxxxxxxxxx0
90; 651; 651; 1; 1; 8.382229673093043E-4; 2; 1; 4; [651]; [7, 237]; [651]; [1027, 1028, 1029]; {651}; {01}; 50.0; xxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
91; 655; 655; 1; 1; 8.382229673093043E-4; 1; 1; 2; [655]; [263]; [655]; [1225, 3036, 3045]; {655}; {0}; 38.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x00000xxxxxxxxxxxxxxx
92; 659; 659; 1; 1; 8.382229673093043E-4; 1; 1; 2; [659]; [266]; [659]; [1228, 3037, 3046]; {659}; {0}; 39.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x00000xxxxxxxxxxxxxxx
93; 663; 663; 1; 1; 8.382229673093043E-4; 1; 1; 2; [663]; [269]; [663]; [1231, 3053, 3064]; {663}; {1}; 37.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x001000000x00000xxxxxxxxxxxxxxx
94; 667; 667; 1; 1; 8.382229673093043E-4; 1; 1; 2; [667]; [272]; [667]; [1234, 3054, 3065]; {667}; {0}; 44.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x00000xxxxxxxxxxxxxxx
